service,ip,device_type,timestamp,expected,reality,evidence
CV,192.168.31.21,Laptop,2024-07-05 17:40:09.171081,0.25,1,0.7716207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:09.692694,0.25,0.5,0.2816207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:10.208037,0.25,0.3333333333333333,0.13495407887628305
CV,192.168.31.21,Laptop,2024-07-05 17:40:10.719858,0.25,0.5,0.3216207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:11.231689,0.25,0.6,0.4416207455429497
CV,192.168.31.21,Laptop,2024-07-05 17:40:11.741495,0.25,0.6666666666666666,0.5382874122096164
CV,192.168.31.21,Laptop,2024-07-05 17:40:12.256245,0.25,0.7142857142857143,0.5959064598286641
CV,192.168.31.21,Laptop,2024-07-05 17:40:12.764920,0.25,0.75,0.6616207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:13.276502,0.25,0.7777777777777778,0.6993985233207276
CV,192.168.31.21,Laptop,2024-07-05 17:40:13.785872,0.25,0.8,0.7516207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:14.293680,0.25,0.8181818181818182,0.789802563724768
CV,192.168.31.21,Laptop,2024-07-05 17:40:14.809197,0.25,0.8333333333333334,0.8249540788762831
CV,192.168.31.21,Laptop,2024-07-05 17:40:15.318971,0.25,0.8461538461538461,0.8577745916967959
CV,192.168.31.21,Laptop,2024-07-05 17:40:15.833148,0.25,0.8571428571428571,0.8887636026858069
CV,192.168.31.21,Laptop,2024-07-05 17:40:16.342073,0.25,0.8666666666666667,0.9182874122096165
CV,192.168.31.21,Laptop,2024-07-05 17:40:16.851673,0.25,0.875,0.9466207455429498
CV,192.168.31.21,Laptop,2024-07-05 17:40:17.362126,0.25,0.8823529411764706,0.9739736867194204
CV,192.168.31.21,Laptop,2024-07-05 17:40:17.869700,0.25,0.8888888888888888,1.0005096344318385
CV,192.168.31.21,Laptop,2024-07-05 17:40:18.672703,0.7846251386967376,0.8947368421052632,0.17162685492367705
CV,192.168.31.21,Laptop,2024-07-05 17:40:19.188321,0.7846251386967376,0.9,0.18689001281841391
CV,192.168.31.21,Laptop,2024-07-05 17:40:19.698147,0.7846251386967376,0.9047619047619048,0.22165191758031866
CV,192.168.31.21,Laptop,2024-07-05 17:40:20.213494,0.7846251386967376,0.9090909090909091,0.23598092190932296
CV,192.168.31.21,Laptop,2024-07-05 17:40:20.722158,0.7846251386967376,0.9130434782608695,0.2699334910792834
CV,192.168.31.21,Laptop,2024-07-05 17:40:21.233997,0.7846251386967376,0.9166666666666666,0.2935566794850805
CV,192.168.31.21,Laptop,2024-07-05 17:40:21.754696,0.7846251386967376,0.92,0.31689001281841395
CV,192.168.31.21,Laptop,2024-07-05 17:40:22.266456,0.7846251386967376,0.9230769230769231,0.33996693589533705
CV,192.168.31.21,Laptop,2024-07-05 17:40:22.778475,0.7846251386967376,0.9259259259259259,0.3628159387443398
CV,192.168.31.21,Laptop,2024-07-05 17:40:23.288730,0.7846251386967376,0.9285714285714286,0.3854614413898425
CV,192.168.31.21,Laptop,2024-07-05 17:40:23.804156,0.7846251386967376,0.9310344827586207,0.41792449557703454
CV,192.168.31.21,Laptop,2024-07-05 17:40:24.312943,0.7846251386967376,0.9333333333333333,0.43022334615174723
CV,192.168.31.21,Laptop,2024-07-05 17:40:24.827181,0.7846251386967376,0.9354838709677419,0.4523738837861558
CV,192.168.31.21,Laptop,2024-07-05 17:40:25.337870,0.7846251386967376,0.9375,0.4743900128184139
CV,192.168.31.21,Laptop,2024-07-05 17:40:25.850135,0.7846251386967376,0.9393939393939394,0.49628395221235333
CV,192.168.31.21,Laptop,2024-07-05 17:40:26.356893,0.7846251386967376,0.9411764705882353,0.5280664834066491
CV,192.168.31.21,Laptop,2024-07-05 17:40:26.867611,0.7846251386967376,0.9428571428571428,0.5397471556755566
CV,192.168.31.21,Laptop,2024-07-05 17:40:27.378229,0.7846251386967376,0.9444444444444444,0.5713344572628583
CV,192.168.31.21,Laptop,2024-07-05 17:40:27.887242,0.7846251386967376,0.9459459459459459,0.5828359587643598
CV,192.168.31.21,Laptop,2024-07-05 17:40:28.401132,0.7846251386967376,0.9473684210526315,0.6142584338710453
CV,192.168.31.21,Laptop,2024-07-05 17:40:28.909395,0.7846251386967376,0.9487179487179487,0.6256079615363626
CV,192.168.31.21,Laptop,2024-07-05 17:40:29.420957,0.7846251386967376,0.95,0.6468900128184139
CV,192.168.31.21,Laptop,2024-07-05 17:40:29.928475,0.7846251386967376,0.9512195121951219,0.6781095250135357
CV,192.168.31.21,Laptop,2024-07-05 17:40:30.443434,0.7846251386967376,0.9523809523809523,0.6892709651993661
CV,192.168.31.21,Laptop,2024-07-05 17:40:30.950821,0.7846251386967376,0.9534883720930233,0.7203783849114371
CV,192.168.31.21,Laptop,2024-07-05 17:40:31.459763,0.7846251386967376,0.9545454545454546,0.7414354673638685
CV,192.168.31.21,Laptop,2024-07-05 17:40:31.968812,0.7846251386967376,0.9555555555555556,0.7624455683739695
CV,192.168.31.21,Laptop,2024-07-05 17:40:32.477498,0.7846251386967376,0.9565217391304348,0.7834117519488486
CV,192.168.31.21,Laptop,2024-07-05 17:40:32.992055,0.7846251386967376,0.9574468085106383,0.7943368213290521
CV,192.168.31.21,Laptop,2024-07-05 17:40:33.500783,0.7846251386967376,0.9583333333333334,0.8252233461517472
CV,192.168.31.21,Laptop,2024-07-05 17:40:34.012090,0.7846251386967376,0.9591836734693877,0.8360736862878015
CV,192.168.31.21,Laptop,2024-07-05 17:40:34.521135,0.7846251386967376,0.96,0.8668900128184138
CV,192.168.31.21,Laptop,2024-07-05 17:40:35.030294,0.7846251386967376,0.9607843137254902,0.8876743265439041
CV,192.168.31.21,Laptop,2024-07-05 17:40:35.540870,0.7846251386967376,0.9615384615384616,0.9084284743568753
CV,192.168.31.21,Laptop,2024-07-05 17:40:36.053780,0.7846251386967376,0.9622641509433962,0.92915416376181
CV,192.168.31.21,Laptop,2024-07-05 17:40:36.560582,0.7846251386967376,0.9629629629629629,0.9498529757813767
CV,192.168.31.21,Laptop,2024-07-05 17:40:37.069942,0.7846251386967376,0.9636363636363636,0.9705263764547775
CV,192.168.31.21,Laptop,2024-07-05 17:40:37.582688,0.7846251386967376,0.9642857142857143,1.0011757271041282
CV,192.168.31.21,Laptop,2024-07-05 17:40:38.330687,0.872252342560877,0.9649122807017544,0.2169879593892173
CV,192.168.31.21,Laptop,2024-07-05 17:40:38.846781,0.872252342560877,0.9655172413793104,0.23759292006677332
CV,192.168.31.21,Laptop,2024-07-05 17:40:39.355663,0.872252342560877,0.9661016949152542,0.25817737360271714
CV,192.168.31.21,Laptop,2024-07-05 17:40:39.871564,0.872252342560877,0.9666666666666667,0.2687423453541296
CV,192.168.31.21,Laptop,2024-07-05 17:40:40.381231,0.872252342560877,0.9672131147540983,0.29928879344156123
CV,192.168.31.21,Laptop,2024-07-05 17:40:40.893633,0.872252342560877,0.967741935483871,0.3198176141713339
CV,192.168.31.21,Laptop,2024-07-05 17:40:41.404076,0.872252342560877,0.9682539682539683,0.3403296469414312
CV,192.168.31.21,Laptop,2024-07-05 17:40:41.916276,0.872252342560877,0.96875,0.36082567868746296
CV,192.168.31.21,Laptop,2024-07-05 17:40:42.426466,0.872252342560877,0.9692307692307692,0.38130644791823215
CV,192.168.31.21,Laptop,2024-07-05 17:40:42.933237,0.872252342560877,0.9696969696969697,0.40177264838443266
CV,192.168.31.21,Laptop,2024-07-05 17:40:43.446480,0.872252342560877,0.9701492537313433,0.4322249324188062
CV,192.168.31.21,Laptop,2024-07-05 17:40:43.956340,0.872252342560877,0.9705882352941176,0.44266391398158056
CV,192.168.31.21,Laptop,2024-07-05 17:40:44.468392,0.872252342560877,0.9710144927536232,0.4630901714410861
CV,192.168.31.21,Laptop,2024-07-05 17:40:44.978056,0.872252342560877,0.9714285714285714,0.4835042501160344
CV,192.168.31.21,Laptop,2024-07-05 17:40:45.492104,0.872252342560877,0.971830985915493,0.503906664602956
CV,192.168.31.21,Laptop,2024-07-05 17:40:46.001644,0.872252342560877,0.9722222222222222,0.5342979009096851
CV,192.168.31.21,Laptop,2024-07-05 17:40:46.591201,0.872252342560877,0.9726027397260274,0.5546784184134903
CV,192.168.31.21,Laptop,2024-07-05 17:40:47.101568,0.872252342560877,0.972972972972973,0.575048651660436
CV,192.168.31.21,Laptop,2024-07-05 17:40:47.615574,0.872252342560877,0.9733333333333334,0.5854090120207963
CV,192.168.31.21,Laptop,2024-07-05 17:40:48.128879,0.872252342560877,0.9733333333333334,0.6154090120207962
CV,192.168.31.21,Laptop,2024-07-05 17:40:48.643648,0.872252342560877,0.9866666666666667,0.6387423453541297
CV,192.168.31.21,Laptop,2024-07-05 17:40:49.152745,0.872252342560877,1.0,0.6820756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:49.661646,0.872252342560877,1.0,0.7020756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:50.172303,0.872252342560877,1.0,0.7220756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:50.682532,0.872252342560877,1.0,0.7420756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:51.195202,0.872252342560877,1.0,0.762075678687463
CV,192.168.31.21,Laptop,2024-07-05 17:40:51.706839,0.872252342560877,1.0,0.782075678687463
CV,192.168.31.21,Laptop,2024-07-05 17:40:52.220819,0.872252342560877,1.0,0.8020756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:52.729084,0.872252342560877,1.0,0.8220756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:53.241404,0.872252342560877,1.0,0.8420756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:53.750331,0.872252342560877,1.0,0.8620756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:54.263669,0.872252342560877,1.0,0.882075678687463
CV,192.168.31.21,Laptop,2024-07-05 17:40:54.774598,0.872252342560877,1.0,0.912075678687463
CV,192.168.31.21,Laptop,2024-07-05 17:40:55.283265,0.872252342560877,1.0,0.9220756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:55.794586,0.872252342560877,1.0,0.9520756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:56.303526,0.872252342560877,1.0,0.9620756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:56.813212,0.872252342560877,1.0,0.9820756786874629
CV,192.168.31.21,Laptop,2024-07-05 17:40:57.321544,0.872252342560877,1.0,1.012075678687463
CV,192.168.31.21,Laptop,2024-07-05 17:40:58.108623,0.9098563094168061,1.0,0.24132572368012065
CV,192.168.31.21,Laptop,2024-07-05 17:40:58.621451,0.9098563094168061,1.0,0.2513257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:40:59.129652,0.9098563094168061,1.0,0.28132572368012065
CV,192.168.31.21,Laptop,2024-07-05 17:40:59.639416,0.9098563094168061,1.0,0.29132572368012066
CV,192.168.31.21,Laptop,2024-07-05 17:41:00.153162,0.9098563094168061,1.0,0.3113257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:00.663489,0.9098563094168061,1.0,0.33132572368012064
CV,192.168.31.21,Laptop,2024-07-05 17:41:01.176928,0.9098563094168061,1.0,0.35132572368012066
CV,192.168.31.21,Laptop,2024-07-05 17:41:01.684991,0.9098563094168061,1.0,0.3813257236801207
CV,192.168.31.21,Laptop,2024-07-05 17:41:02.196832,0.9098563094168061,1.0,0.39132572368012064
CV,192.168.31.21,Laptop,2024-07-05 17:41:02.709908,0.9098563094168061,1.0,0.4213257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:03.221012,0.9098563094168061,1.0,0.44132572368012063
CV,192.168.31.21,Laptop,2024-07-05 17:41:03.730508,0.9098563094168061,1.0,0.46132572368012065
CV,192.168.31.21,Laptop,2024-07-05 17:41:04.237246,0.9098563094168061,1.0,0.48132572368012067
CV,192.168.31.21,Laptop,2024-07-05 17:41:04.754773,0.9098563094168061,1.0,0.5013257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:05.265949,0.9098563094168061,1.0,0.5213257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:05.781591,0.9098563094168061,1.0,0.5413257236801207
CV,192.168.31.21,Laptop,2024-07-05 17:41:06.289762,0.9098563094168061,1.0,0.5613257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:06.797751,0.9098563094168061,1.0,0.5813257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:07.306006,0.9098563094168061,1.0,0.6013257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:07.820466,0.9098563094168061,1.0,0.6213257236801205
CV,192.168.31.21,Laptop,2024-07-05 17:41:08.329154,0.9098563094168061,1.0,0.6413257236801205
CV,192.168.31.21,Laptop,2024-07-05 17:41:08.840647,0.9098563094168061,1.0,0.6613257236801205
CV,192.168.31.21,Laptop,2024-07-05 17:41:09.353933,0.9098563094168061,1.0,0.6813257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:09.861704,0.9098563094168061,1.0,0.7013257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:10.371355,0.9098563094168061,1.0,0.7213257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:10.883302,0.9098563094168061,1.0,0.7413257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:11.394691,0.9098563094168061,1.0,0.7613257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:11.911260,0.9098563094168061,1.0,0.7813257236801205
CV,192.168.31.21,Laptop,2024-07-05 17:41:12.423476,0.9098563094168061,1.0,0.8013257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:12.933251,0.9098563094168061,1.0,0.8213257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:13.449021,0.9098563094168061,1.0,0.8413257236801206
CV,192.168.31.21,Laptop,2024-07-05 17:41:13.966765,0.9098563094168061,0.9866666666666667,0.8479923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:14.480479,0.9098563094168061,0.9866666666666667,0.8779923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:14.992516,0.9098563094168061,0.9866666666666667,0.8879923903467872
CV,192.168.31.21,Laptop,2024-07-05 17:41:15.510446,0.9098563094168061,0.9866666666666667,0.9179923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:16.022496,0.9098563094168061,0.9866666666666667,0.9279923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:16.540783,0.9098563094168061,0.9866666666666667,0.9479923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:17.051623,0.9098563094168061,0.9866666666666667,0.9779923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:17.565474,0.9098563094168061,0.9866666666666667,0.9879923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:18.073917,0.9098563094168061,0.9866666666666667,1.0179923903467873
CV,192.168.31.21,Laptop,2024-07-05 17:41:18.883336,0.9326416225493836,0.9866666666666667,0.20508436615118134
CV,192.168.31.21,Laptop,2024-07-05 17:41:19.392861,0.9326416225493836,0.9866666666666667,0.22508436615118135
CV,192.168.31.21,Laptop,2024-07-05 17:41:19.903186,0.9326416225493836,0.9866666666666667,0.24508436615118134
CV,192.168.31.21,Laptop,2024-07-05 17:41:20.417876,0.9326416225493836,0.9866666666666667,0.26508436615118136
CV,192.168.31.21,Laptop,2024-07-05 17:41:20.930268,0.9326416225493836,0.9866666666666667,0.2850843661511813
CV,192.168.31.21,Laptop,2024-07-05 17:41:21.445053,0.9326416225493836,0.9866666666666667,0.30508436615118134
CV,192.168.31.21,Laptop,2024-07-05 17:41:21.955802,0.9326416225493836,0.9866666666666667,0.32508436615118136
CV,192.168.31.21,Laptop,2024-07-05 17:41:22.466536,0.9326416225493836,0.9866666666666667,0.3450843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:22.976505,0.9326416225493836,0.9866666666666667,0.36508436615118134
CV,192.168.31.21,Laptop,2024-07-05 17:41:23.485412,0.9326416225493836,0.9866666666666667,0.38508436615118136
CV,192.168.31.21,Laptop,2024-07-05 17:41:23.999629,0.9326416225493836,0.9866666666666667,0.4150843661511813
CV,192.168.31.21,Laptop,2024-07-05 17:41:24.511468,0.9326416225493836,0.9866666666666667,0.42508436615118134
CV,192.168.31.21,Laptop,2024-07-05 17:41:25.023196,0.9326416225493836,0.9866666666666667,0.44508436615118135
CV,192.168.31.21,Laptop,2024-07-05 17:41:25.529453,0.9326416225493836,0.9866666666666667,0.46508436615118137
CV,192.168.31.21,Laptop,2024-07-05 17:41:26.037767,0.9326416225493836,0.9866666666666667,0.48508436615118133
CV,192.168.31.21,Laptop,2024-07-05 17:41:26.552465,0.9326416225493836,0.9866666666666667,0.5150843661511815
CV,192.168.31.21,Laptop,2024-07-05 17:41:27.060810,0.9326416225493836,0.9866666666666667,0.5250843661511815
CV,192.168.31.21,Laptop,2024-07-05 17:41:27.575197,0.9326416225493836,0.9866666666666667,0.5450843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:28.085003,0.9326416225493836,0.9866666666666667,0.5650843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:28.596277,0.9326416225493836,0.9866666666666667,0.5850843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:29.107186,0.9326416225493836,0.9866666666666667,0.6050843661511813
CV,192.168.31.21,Laptop,2024-07-05 17:41:29.616654,0.9326416225493836,0.9866666666666667,0.6250843661511813
CV,192.168.31.21,Laptop,2024-07-05 17:41:30.131624,0.9326416225493836,0.9866666666666667,0.6550843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:30.644930,0.9326416225493836,0.9866666666666667,0.6650843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:31.157250,0.9326416225493836,0.9866666666666667,0.6850843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:31.665017,0.9326416225493836,0.9866666666666667,0.7150843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:32.173925,0.9326416225493836,0.9866666666666667,0.7250843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:32.684280,0.9326416225493836,0.9866666666666667,0.7550843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:33.196460,0.9326416225493836,0.9866666666666667,0.7650843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:33.710783,0.9326416225493836,0.9866666666666667,0.7850843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:34.221092,0.9326416225493836,0.9866666666666667,0.8050843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:34.730056,0.9326416225493836,0.9866666666666667,0.8250843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:35.238964,0.9326416225493836,0.9866666666666667,0.8550843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:35.748333,0.9326416225493836,0.9866666666666667,0.8650843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:36.264038,0.9326416225493836,0.9866666666666667,0.8850843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:36.775945,0.9326416225493836,0.9866666666666667,0.9050843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:37.293733,0.9326416225493836,0.9866666666666667,0.9250843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:37.806903,0.9326416225493836,0.9866666666666667,0.9550843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:38.317034,0.9326416225493836,0.9866666666666667,0.9650843661511814
CV,192.168.31.21,Laptop,2024-07-05 17:41:38.830179,0.9326416225493836,0.9866666666666667,0.9950843661511815
CV,192.168.31.21,Laptop,2024-07-05 17:41:39.339346,0.9326416225493836,0.9866666666666667,1.0050843661511815
CV,192.168.31.21,Laptop,2024-07-05 17:41:40.021960,0.9470966080398043,0.9866666666666667,0.19052883139771565
CV,192.168.31.21,Laptop,2024-07-05 17:41:40.531438,0.9470966080398043,0.9866666666666667,0.21052883139771567
CV,192.168.31.21,Laptop,2024-07-05 17:41:41.041413,0.9470966080398043,0.9866666666666667,0.23052883139771566
CV,192.168.31.21,Laptop,2024-07-05 17:41:41.556809,0.9470966080398043,0.9866666666666667,0.24052883139771566
CV,192.168.31.21,Laptop,2024-07-05 17:41:42.065519,0.9470966080398043,0.9866666666666667,0.27052883139771566
CV,192.168.31.21,Laptop,2024-07-05 17:41:42.579209,0.9470966080398043,0.9866666666666667,0.2905288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:43.088924,0.9470966080398043,0.9866666666666667,0.3105288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:43.597457,0.9470966080398043,0.9866666666666667,0.3305288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:44.112179,0.9470966080398043,0.9866666666666667,0.3505288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:44.625261,0.9470966080398043,0.9866666666666667,0.3705288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:45.142188,0.9470966080398043,0.9866666666666667,0.39052883139771566
CV,192.168.31.21,Laptop,2024-07-05 17:41:45.648551,0.9470966080398043,0.9866666666666667,0.4105288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:46.156591,0.9470966080398043,0.9866666666666667,0.4305288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:46.664346,0.9470966080398043,0.9866666666666667,0.4505288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:47.172662,0.9470966080398043,0.9866666666666667,0.4705288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:47.686540,0.9470966080398043,0.9866666666666667,0.4905288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:48.195686,0.9470966080398043,0.9866666666666667,0.5105288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:48.708353,0.9470966080398043,0.9866666666666667,0.5305288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:49.217843,0.9470966080398043,0.9866666666666667,0.5505288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:49.726252,0.9470966080398043,0.9866666666666667,0.5705288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:50.238733,0.9470966080398043,0.9866666666666667,0.5905288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:50.747032,0.9470966080398043,0.9866666666666667,0.6105288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:51.262412,0.9470966080398043,0.9866666666666667,0.6305288313977158
CV,192.168.31.21,Laptop,2024-07-05 17:41:51.771573,0.9470966080398043,0.9866666666666667,0.6505288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:52.279613,0.9470966080398043,0.9866666666666667,0.6705288313977157
CV,192.168.31.21,Laptop,2024-07-05 17:41:52.791569,0.9470966080398043,1.0,0.703862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:53.300336,0.9470966080398043,1.0,0.723862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:53.816811,0.9470966080398043,1.0,0.743862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:54.325934,0.9470966080398043,1.0,0.763862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:54.835672,0.9470966080398043,1.0,0.783862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:55.350875,0.9470966080398043,1.0,0.803862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:55.861627,0.9470966080398043,1.0,0.823862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:56.375817,0.9470966080398043,1.0,0.843862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:56.899701,0.9470966080398043,1.0,0.863862164731049
CV,192.168.31.21,Laptop,2024-07-05 17:41:57.416591,0.9470966080398043,1.0,0.883862164731049
